node_id,split,dialog_id,turn_id,text,shift_label
506,train,33,10,nice . next door is where my best friend lives . how about yours ?,1
507,train,33,11,i do not have friends my only love is for the garlic bread .,0
508,train,33,12,lol . who needs friends when you have garlic bread ?,0
509,train,33,13,and gym membership cant forget the gym membership .,0
510,train,34,0,hello . how are you today friend ?,-1
511,train,34,1,"hello , i am george , i am doing well . how are you ?",0
512,train,34,2,i am well also . do you like music ?,0
513,train,34,3,i do ! what kind do you like ?,0
514,train,34,4,my parents do not support me but i want to be a musician .,1
515,train,34,5,oh that is too bad . i am not close to any of my family either .,0
516,train,34,6,i want to make it big . i sing folk music and play piano and guitar,0
517,train,34,7,"i like isolation , which is why i became a bee farmer .",0
518,train,34,8,that is interesting . i have a custodian job . it pays the bills i guess,0
519,train,34,9,my wife is the bill payer . as an italian super model she makes the big money .,0
520,train,34,10,wow that is awesome ! do you like music ?,1
521,train,34,11,i love music ! what is your favorite food ? mine is papaya .,1
522,train,34,12,crabs or lobster . it is to close to call !,0
523,train,34,13,oh both good choices !,0
524,train,34,14,i love seafood . do you like it ?,0
525,train,34,15,"i do like it a lot , especially shrimp !",0
526,train,35,0,hi how are you doing,-1
527,train,35,1,"hey ! good , how are you",0
528,train,35,2,i am good just dropped my kids off at school,0
529,train,35,3,"aww nice , i work in few hours . i work in construction . . love building houses",1
530,train,35,4,that is cool where do you live,1
531,train,35,5,"i live in australia , yourself ?",0
532,train,35,6,cali but i do not like being outside,0
533,train,35,7,oh that is bad . . why ? do you have any pet ?,1
534,train,35,8,no thy are a lot of work,0
535,train,35,9,i have five cats . . they are so special !,0
536,train,35,10,that is nice do you have a favorite,0
537,train,35,11,nah . . love them all ! my father loved pets . . i learnt all bout cats from him,0
538,train,35,12,that is cool are they inside or outside cats,0
539,train,35,13,"they are inside , they are part of he family",0
540,train,36,0,hello how is it going ?,-1
541,train,36,1,"hi . i am doing well , plotting to take over the world .",0
542,train,36,2,haha i have read a book about that once,0
543,train,36,3,"my kids do not visit , so i have a lot of time on my hands , after work .",1
544,train,36,4,oh my kid days are over finally,0
545,train,36,5,mine are too . i am 56 .,0
546,train,36,6,do you get to travel a lot ? i am 60,1
547,train,36,7,"no , i used too when i was younger and a painter .",0
548,train,36,8,very sad kids do not visit as they should,1
549,train,36,9,"no , they never do . i guess they are embarrassed about me not being pretty .",0
550,train,36,10,who is your favorite artist ? i am sure u look well,1
551,train,36,11,"diego , he used to paint me . before freda came along .",0
552,train,36,12,haha you like cubism i take it ?,0
553,train,36,13,"i spent a lot of time on the island , before the embargo",1
554,train,37,0,good morning how old are you i am 34,-1
555,train,37,1,i am much older than that . my grandchildren are in their thirties,0
556,train,37,2,do you have any pets ? my two dogs are my everything .,1
557,train,37,3,no pets . i am retired so i love to travel . pets would slow me down,0
558,train,37,4,i understand that . my idea of travel is a long hot bubble bath .,0
559,train,37,5,i used to take a lot of bubble baths when i was recovering from cancer,0
560,train,37,6,did your cancer get cured ?,0
561,train,37,7,i did ! feels great to be alive,0
562,train,37,8,that is wonderful ! do you play chess ?,1
563,train,37,9,i do not . do you ?,0
564,train,37,10,"i do , it is one of my hobbies . what do you do for fun ?",0
565,train,37,11,"i spoil my grandkids . they want me to get a smartphone , do you think i should ?",1
566,train,37,12,i think it depends on the kid . however all or none . are you married ?,1
567,train,37,13,i am . are you married ?,0
568,train,37,14,no i am single . some day the right person will come along .,0
569,train,37,15,do you date much ? you have to put yourself out there,0
570,train,38,0,"hello , how are you this evening ?",-1
571,train,38,1,hello how are you today ?,0
572,train,38,2,"i am doing well , thank you . playing online chess , how are you ?",0
573,train,38,3,"i am chillin , do you have any pets ?",1
574,train,38,4,"i have two dogs , they are watching my bath run .",0
575,train,38,5,"i like chocolate , do they ?",0
576,train,38,6,"oh no , chocolate is bad for dogs .",0
577,train,38,7,why i am only 4 here,1
578,train,38,8,it makes them very sick .,0
579,train,38,9,"change of subject , what is your favorite color ?",1
580,train,38,10,"i love purple , what is yours ?",0
581,train,38,11,"i love red , reminds me of summer time .",0
582,train,38,12,summer is my favorite season .,0
583,train,38,13,i have a best friend,1
584,train,38,14,"i do too , i have known mine for over thirty years .",0
585,train,38,15,i really like waffles too,1
586,train,39,0,hello . how are you doing today ?,-1
587,train,39,1,"i am well , how are you ?",0
588,train,39,2,i am wonderful . i just won a gold medal in the olympics .,0
589,train,39,3,"wow , that is impressive . what sport ?",0
590,train,39,4,the sport is gymnastics . it is so my favorite .,0
591,train,39,5,that is so cool . i like working with electronics myself .,0
592,train,39,6,i wore a yellow leotard with sparkles and i have everything yellow .,0
593,train,39,7,i take it yellow is your favorite color ?,0
594,train,39,8,yes it sure is . i had italian food and garlic bread for a year .,1
595,train,39,9,"like , you mean that is all you ate for an entire year ?",0
596,train,39,10,yes . it sure is . i love it . i cannot get enough .,0
597,train,39,11,i had spaghetti with vegetarian italian sausage and garlic bread last night . it was so good .,0
598,train,39,12,cool . i did hardcore exercise four hours everyday .,1
599,train,39,13,that is a lot of exercising . i hate exercising . i just work on my robot most days .,0
600,train,39,14,are we finished ? i think we are .,0
601,train,39,15,i sure hope so . i want this to be over .,0
602,train,40,0,hi ! i hope your day is going well . how are you ?,-1
603,train,40,1,i am just watching a documentary on the vietnam war . you ?,0
604,train,40,2,just listening to some music and playing video games .,0
605,train,40,3,awesome . i am cooking some burgers on the grill . cheeseburgers are my fave,1
606,train,40,4,"i love a good burger , but i try hard to stay thin and in shape .",0
607,train,40,5,i am all about fitness . i used to be a gym teacher,0
608,train,40,6,did you have a special uniform ? i love my skinny jeans and leggings .,1
609,train,40,7,just loose fitting clothing . that is about it,0
610,train,40,8,"i like band shirts , especially with ruffled sleeves .",0
611,train,40,9,i was too poor to afford anything really growing up,1
612,train,40,10,is life better for you now ?,0
613,train,40,11,yes . i serve food to the poor because of what i went through,0
614,train,40,12,truly that is a great way to give back . i admire you .,0
615,train,40,13,thank you so much . it is always great to volunteer for a cause .,0
616,train,41,0,hi ! i am from india . where are you from ?,-1
617,train,41,1,i m from portland or . i just got back from a long walk,0
618,train,41,2,haha i just got back from coaching swimming at the pool . walking where ?,0
619,train,41,3,i like to walk in parks for good health . no soft drinks for me either !,1
620,train,41,4,i love soft drinks when i study computer programming . i wish i could cut it off .,0
621,train,41,5,i love sodas with my burgers and fries but i m trying to watch sugar intake,0
622,train,41,6,why in particular sugar ? swimming is a good way to burn off calories .,0
623,train,41,7,sodas in us made with high fructose corn syrup . bad for you !,0
624,train,41,8,very bad but once in a while it is okay !,0
625,train,41,9,nah . i want to stay cute and lean for my boyfriend who s a model,0
626,train,41,10,i wish i had a boyfriend . all i have is my death metal music .,1
627,train,41,11,i won t allow death metal music to be played in my house !,0
628,train,41,12,why not ? as long as it is not too loud !,0
629,train,41,13,my boyfriend and i share a house and he has a very sensitive psychic cat,0
630,train,41,14,a psychic cat ? i would love to know more about that .,0
631,train,41,15,he can tell when bad things are going to happen by howling loudly,0
632,train,42,0,"hello , how are you doing today ?",-1
633,train,42,1,i am good . you ? my family goes to disney world yearly . you sing ?,0
634,train,42,2,i do . have you ever seen the movie frozen ?,0
635,train,42,3,yes ! frozen songs are my fave . i am in third grade . what grade you in ?,0
636,train,42,4,i am kind of a psychic . do you love mickey mouse ?,0
637,train,42,5,get out ! i love mickey . my friend and i sing frozen songs during playground time .,0
638,train,42,6,i know . like i said . psychic . . .,0
639,train,42,7,great ! okay tell me what i am thinking now ? go !,0
640,train,42,8,you are singing a song from frozen in your head .,0
641,train,42,9,"wow ! not ! okay psychic , give me six lottery numbers .",1
642,train,42,10,that is too much power . i cannot do that .,0
643,train,42,11,"oh ! could you try ? heres six for you . 12 , 49 , 34 , 62 , 7 and 19 .",0
644,train,42,12,12 5 76 34 8 45,0
645,train,42,13,great ! i will in fourth grade soon . you dance ?,1
646,train,43,0,hi ! i am travis and my sons are really active kids,-1
647,train,43,1,"oh ? maybe i can tutor the , i have a gold medal from the olympics !",0
648,train,43,2,"joey , sam , nate , carl play little league baseball that i coach .",0
649,train,43,3,"aw , i am more into gymnastics . i train four hours daily .",0
650,train,43,4,i own a mini van that i drive around .,1
651,train,43,5,"me too ! mine is yellow , my favorite color .",0
652,train,43,6,that is cool . mine is off blue . and i drink a lot of coffee,1
653,train,43,7,i cup back my coffee intake to stay fit .,0
654,train,43,8,i also drink wine in the evenings,1
655,train,43,9,are you a red or a white drinker ?,0
656,train,43,10,red wines is what i enjoy,0
657,train,43,11,"i do as well , full bodied reds are great .",0
